year,date_conducted,date_published,pollster,geography,mode,sample_size,population_surveyed,sponsor,cc_poll_share,dgm_poll_share,pdal_poll_share,ssp_poll_share,undecided_poll_share
2002,2002-04-07,2002-04-09,Cobolite Coalition Calling,Cortexia,IVR,2000,RV,None,0.18,0.107,0.196,0.31,0.206
2002,2002-04-07,2002-04-09,Dataland Daily,National,Online,200,Adults,None,0.15,0.3,0.3,0.05,0.2
2002,2002-04-08,2002-04-10,Dataland Daily,National,Online,200,Adults,None,0.195,0.2,0.33,0.07,0.205
2002,2002-04-09,2002-04-10,Dataland Daily,National,Online,200,Adults,None,0.215,0.24,0.305,0.045,0.195
2002,2002-04-10,2002-04-12,Dataland Daily,National,Online,200,Adults,None,0.19,0.195,0.3,0.07,0.245
2002,2002-04-10,2002-04-12,No Province Left Behind,Neuronia,IVR,500,RV,None,0.036,0.242,0.134,0.438,0.15
2002,2002-04-12,2002-04-13,No Province Left Behind,Amperville,IVR,500,RV,None,0.062,0.17,0.62,0,0.148
2002,2002-04-11,2002-04-13,Dataland Daily,National,Online,200,Adults,None,0.15,0.29,0.315,0.035,0.21
2002,2002-04-12,2002-04-14,Dataland Daily,National,Online,200,Adults,None,0.235,0.185,0.33,0.07,0.18
2002,2002-04-13,2002-04-14,Dataland Daily,National,Online,200,Adults,None,0.21,0.19,0.27,0.06,0.27
2002,2002-04-14,2002-04-15,Progressive Polling,Circuiton,Live caller,1000,Adults,PDAL,0.065,0.365,0.456,0,0.114
2002,2002-04-15,2002-04-16,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,None,0.144,0.295,0.388,0,0.172
2002,2002-04-15,2002-04-16,Progressive Polling,Cortexia,Live caller,1000,Adults,PDAL,0.097,0.168,0.344,0.28,0.111
2002,2002-04-15,2002-04-16,Progressive Polling,Electropolis,Live caller,1000,Adults,None,0.296,0.295,0.278,0,0.131
2002,2002-04-14,2002-04-16,Dataland Daily,National,Online,200,Adults,None,0.23,0.21,0.27,0.045,0.245
2002,2002-04-15,2002-04-17,Dataland Daily,National,Online,200,Adults,None,0.175,0.275,0.33,0.05,0.17
2002,2002-04-15,2002-04-17,Cobolite Coalition Calling,Voltagea,IVR,2000,RV,CC,0.168,0.307,0.392,0,0.132
2002,2002-04-16,2002-04-18,Dataland Daily,National,Online,200,Adults,None,0.185,0.23,0.33,0.065,0.19
2002,2002-04-17,2002-04-19,Metaflux University,Byteforge Domain,IVR,1500,Adults,None,0.367,0.105,0.371,0,0.157
2002,2002-04-17,2002-04-19,Dataland Daily,National,Online,200,Adults,None,0.155,0.215,0.355,0.05,0.225
2002,2002-04-17,2002-04-19,Big Dataland Surveys,National,Online,10000,RV,None,0.197,0.235,0.338,0.064,0.166
2002,2002-04-17,2002-04-19,No Province Left Behind,Neuronia,IVR,500,RV,None,0.046,0.246,0.13,0.452,0.126
2002,2002-04-18,2002-04-20,Synapse Strategies,Cortexia,Online,1000,RV,None,0.109,0.244,0.275,0.266,0.106
2002,2002-04-18,2002-04-20,Dataland Daily,National,Online,200,Adults,None,0.18,0.22,0.315,0.05,0.235
2002,2002-04-19,2002-04-21,Metaflux University,Byteforge Domain,IVR,1500,Adults,None,0.45,0.075,0.335,0,0.139
2002,2002-04-19,2002-04-21,Dataland Daily,National,Online,200,Adults,None,0.185,0.275,0.3,0.085,0.155
2002,2002-04-20,2002-04-21,Dataland Daily,National,Online,200,Adults,None,0.185,0.205,0.35,0.06,0.2
2002,2002-04-21,2002-04-23,Dataland Daily,National,Online,200,Adults,None,0.145,0.255,0.38,0.04,0.18
2002,2002-04-22,2002-04-23,Metaflux University,Quantumridge,IVR,1500,Adults,None,0.222,0.216,0.392,0,0.17
2002,2002-04-22,2002-04-24,Dataland Daily,National,Online,200,Adults,None,0.16,0.34,0.32,0.05,0.13
2002,2002-04-23,2002-04-24,Dataland Daily,National,Online,200,Adults,None,0.1,0.295,0.375,0.025,0.205
2002,2002-04-23,2002-04-24,No Province Left Behind,Quantumridge,IVR,500,RV,None,0.186,0.298,0.4,0,0.116
2002,2002-04-24,2002-04-25,Synapse Strategies,Cerebrica,Online,1000,RV,None,0.224,0.347,0.273,0.074,0.082
2002,2002-04-24,2002-04-25,Dataland Daily,National,Online,200,Adults,None,0.235,0.23,0.3,0.06,0.175
2002,2002-04-24,2002-04-25,Big Dataland Surveys,National,Online,10000,RV,None,0.197,0.234,0.358,0.059,0.153
2002,2002-04-24,2002-04-25,Metaflux University,Quantumridge,IVR,1500,Adults,None,0.22,0.257,0.387,0,0.135
2002,2002-04-23,2002-04-25,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.154,0.234,0.257,0.254,0.101
2002,2002-04-24,2002-04-26,Cobolite Coalition Calling,Electropolis,IVR,2000,RV,None,0.252,0.326,0.244,0,0.178
2002,2002-04-25,2002-04-26,Dataland Daily,National,Online,200,Adults,None,0.18,0.295,0.28,0.025,0.22
2002,2002-04-26,2002-04-27,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,None,0.369,0.112,0.408,0,0.111
2002,2002-04-25,2002-04-27,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.131,0.268,0.244,0.223,0.134
2002,2002-04-27,2002-04-28,Dataland Register-Gazette,Cortexia,Live caller,1500,RV,None,0.115,0.182,0.303,0.314,0.086
2002,2002-04-26,2002-04-28,Dataland Daily,National,Online,200,Adults,None,0.21,0.24,0.3,0.05,0.2
2002,2002-04-26,2002-04-28,Progressive Polling,Voltagea,Live caller,1000,Adults,None,0.104,0.287,0.498,0,0.111
2002,2002-04-28,2002-04-29,Proudly Paid For Polling,Amperville,Online,1000,RV,DGM,0.062,0.232,0.582,0,0.124
2002,2002-04-27,2002-04-29,Cobolite Coalition Calling,Electropolis,IVR,2000,RV,CC,0.398,0.184,0.304,0,0.113
2002,2002-04-28,2002-04-29,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,None,0.29,0.299,0.317,0,0.094
2002,2002-04-27,2002-04-29,Dataland Daily,National,Online,200,Adults,None,0.155,0.225,0.365,0.065,0.19
2002,2002-04-28,2002-04-29,Dataland Daily,National,Online,200,Adults,None,0.125,0.26,0.345,0.05,0.22
2002,2002-04-28,2002-04-29,Dataland Register-Gazette,National,Live caller,1500,RV,None,0.221,0.29,0.363,0.051,0.074
2002,2002-04-29,2002-04-30,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,None,0.075,0.415,0.37,0,0.14
2002,2002-04-30,2002-05-01,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,None,0.379,0.223,0.316,0,0.081
2002,2002-04-29,2002-05-01,Dataland Daily,National,Online,200,Adults,None,0.12,0.25,0.345,0.07,0.215
2002,2002-04-29,2002-05-01,Synapse Strategies,Synapse Territories,Online,1000,RV,SSP,0.138,0.246,0.213,0.272,0.131
2002,2002-04-30,2002-05-01,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.166,0.249,0.247,0.242,0.095
2002,2002-04-30,2002-05-01,Dataland Register-Gazette,Voltagea,Live caller,1500,RV,None,0.134,0.331,0.435,0,0.1
2002,2002-04-30,2002-05-02,Dataland Register-Gazette,Cerebrica,Live caller,1500,RV,None,0.233,0.324,0.267,0.067,0.109
2002,2002-04-30,2002-05-02,Proudly Paid For Polling,Cerebrica,Online,1000,RV,PDAL,0.211,0.293,0.323,0.059,0.114
2002,2002-04-30,2002-05-02,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,None,0.226,0.259,0.429,0,0.086
2002,2002-04-30,2002-05-02,Proudly Paid For Polling,Metaflux Realm,Online,1000,RV,CC,0.391,0.234,0.306,0,0.069
2002,2002-04-30,2002-05-02,Dataland Daily,National,Online,200,Adults,None,0.22,0.26,0.305,0.055,0.16
2002,2002-05-02,2002-05-03,Cobolite Coalition Calling,Circuit Confederation,IVR,2000,RV,CC,0.256,0.254,0.34,0,0.149
2002,2002-05-01,2002-05-03,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.304,0.234,0.324,0,0.138
2002,2002-05-01,2002-05-03,Dataland Daily,National,Online,200,Adults,None,0.27,0.3,0.245,0.025,0.16
2002,2002-05-02,2002-05-03,Dataland Daily,National,Online,200,Adults,None,0.245,0.215,0.315,0.06,0.165
2002,2002-05-02,2002-05-04,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,None,0.098,0.389,0.397,0,0.116
2002,2002-05-03,2002-05-04,No Province Left Behind,Infinitron Peninsula,IVR,500,RV,None,0.478,0.26,0.146,0,0.116
2002,2002-05-02,2002-05-04,Metaflux University,Infoglen,IVR,1500,RV,None,0.374,0.298,0.221,0,0.107
2002,2002-05-02,2002-05-04,Dataland Register-Gazette,Voltagea,Live caller,1500,RV,None,0.133,0.327,0.441,0,0.099
2002,2002-05-04,2002-05-05,Proudly Paid For Polling,Infoglen,Online,1000,RV,DGM,0.273,0.403,0.208,0,0.116
2002,2002-05-03,2002-05-05,Dataland Daily,National,Online,200,Adults,None,0.17,0.26,0.3,0.035,0.235
2002,2002-05-04,2002-05-05,Proudly Paid For Polling,Synapse Territories,Online,1000,RV,DGM,0.126,0.323,0.22,0.228,0.103
2002,2002-05-04,2002-05-06,Dataland Daily,National,Online,200,Adults,None,0.195,0.33,0.245,0.05,0.18
2002,2002-05-05,2002-05-06,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.157,0.256,0.263,0.203,0.121
2002,2002-05-06,2002-05-07,Metaflux University,Byteforge Domain,IVR,1500,RV,None,0.408,0.106,0.35,0,0.136
2002,2002-05-05,2002-05-07,Proudly Paid For Polling,Cerebrica,Online,1000,RV,DGM,0.2,0.379,0.264,0.064,0.093
2002,2002-05-06,2002-05-07,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,None,0.077,0.421,0.403,0,0.098
2002,2002-05-06,2002-05-07,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,CC,0.534,0.216,0.143,0,0.107
2002,2002-05-05,2002-05-07,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,RV,None,0.349,0.241,0.327,0,0.083
2002,2002-05-05,2002-05-07,Dataland Daily,National,Online,200,Adults,None,0.14,0.22,0.33,0.065,0.245
2002,2002-05-06,2002-05-07,Proudly Paid For Polling,Synapse Territories,Online,1000,RV,DGM,0.165,0.233,0.313,0.178,0.111
2002,2002-05-06,2002-05-08,Proudly Paid For Polling,Binaryshire,Online,1000,RV,CC,0.777,0.018,0.106,0,0.099
2002,2002-05-06,2002-05-08,Cobolite Coalition Calling,Circuit Confederation,IVR,2000,RV,CC,0.312,0.222,0.356,0,0.11
2002,2002-05-06,2002-05-08,Proudly Paid For Polling,Electropolis,Online,1000,RV,PDAL,0.294,0.281,0.332,0,0.093
2002,2002-05-07,2002-05-08,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,None,0.358,0.215,0.318,0,0.109
2002,2002-05-06,2002-05-08,Dataland Daily,National,Online,200,Adults,None,0.24,0.2,0.315,0.105,0.14
2002,2002-05-07,2002-05-08,Cobolite Coalition Calling,Quantumridge,IVR,2000,RV,CC,0.279,0.15,0.433,0,0.138
2002,2002-05-07,2002-05-08,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.153,0.237,0.279,0.215,0.115
2002,2002-05-07,2002-05-09,Metaflux University,Binaryshire,IVR,1500,RV,None,0.736,0.021,0.135,0,0.108
2002,2002-05-07,2002-05-09,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,None,0.193,0.274,0.448,0,0.085
2002,2002-05-08,2002-05-09,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,None,0.163,0.279,0.429,0,0.129
2002,2002-05-07,2002-05-09,Proudly Paid For Polling,Circuiton,Online,1000,LV,CC,0.111,0.427,0.361,0,0.101
2002,2002-05-07,2002-05-09,Dataland Register-Gazette,Cortexia,Live caller,1500,RV,None,0.133,0.217,0.313,0.252,0.085
2002,2002-05-08,2002-05-09,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,None,0.29,0.288,0.308,0,0.114
2002,2002-05-07,2002-05-09,Dataland Daily,National,Online,200,Adults,None,0.165,0.285,0.355,0.025,0.17
2002,2002-05-08,2002-05-09,Dataland Daily,National,Online,200,Adults,None,0.12,0.26,0.455,0.04,0.125
2002,2002-05-08,2002-05-10,No Province Left Behind,Amperville,IVR,500,LV,None,0.058,0.19,0.67,0,0.082
2002,2002-05-08,2002-05-10,Cobolite Coalition Calling,Cerebrica,IVR,2000,RV,CC,0.308,0.225,0.272,0.064,0.13
2002,2002-05-09,2002-05-10,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.217,0.323,0.313,0.06,0.087
2002,2002-05-09,2002-05-10,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.329,0.214,0.327,0,0.131
2002,2002-05-09,2002-05-10,Proudly Paid For Polling,Quantumridge,Online,1000,LV,PDAL,0.191,0.22,0.502,0,0.087
2002,2002-05-09,2002-05-11,Dataland Daily,National,Online,200,Adults,None,0.155,0.185,0.405,0.07,0.185
2002,2002-05-10,2002-05-11,Dataland Daily,National,Online,200,Adults,None,0.09,0.275,0.4,0.055,0.18
2002,2002-05-11,2002-05-12,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.314,0.268,0.275,0,0.143
2002,2002-05-11,2002-05-12,Dataland Daily,National,Online,200,Adults,None,0.19,0.325,0.325,0.04,0.12
2002,2002-05-11,2002-05-13,Progressive Polling,Infoglen,Live caller,1000,Adults,None,0.297,0.313,0.311,0,0.079
2002,2002-05-12,2002-05-13,Dataland Daily,National,Online,200,Adults,None,0.195,0.31,0.305,0.04,0.15
2002,2002-05-12,2002-05-13,Proudly Paid For Polling,National,Online,1000,LV,PDAL,0.24,0.216,0.396,0.058,0.09
2002,2002-05-12,2002-05-14,Metaflux University,Binaryshire,IVR,1500,RV,None,0.764,0.015,0.121,0,0.1
2002,2002-05-13,2002-05-14,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,None,0.075,0.435,0.417,0,0.073
2002,2002-05-12,2002-05-14,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.118,0.216,0.273,0.327,0.066
2002,2002-05-13,2002-05-14,Dataland Daily,National,Online,200,Adults,None,0.17,0.28,0.305,0.065,0.18
2002,2002-05-13,2002-05-15,Metaflux University,Binaryshire,IVR,1500,RV,None,0.72,0.026,0.116,0,0.138
2002,2002-05-14,2002-05-15,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,RV,None,0.333,0.132,0.479,0,0.055
2002,2002-05-14,2002-05-15,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,None,0.176,0.309,0.427,0,0.088
2002,2002-05-14,2002-05-15,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,None,0.338,0.254,0.32,0,0.087
2002,2002-05-14,2002-05-15,Dataland Daily,National,Online,200,Adults,None,0.115,0.27,0.38,0.065,0.17
2002,2002-05-14,2002-05-15,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.149,0.281,0.254,0.223,0.093
2002,2002-05-14,2002-05-16,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,None,0.314,0.106,0.511,0,0.069
2002,2002-05-15,2002-05-16,Proudly Paid For Polling,Cerebrica,Online,1000,LV,DGM,0.194,0.409,0.277,0.055,0.065
2002,2002-05-15,2002-05-16,Metaflux University,Infoglen,IVR,1500,RV,None,0.361,0.281,0.257,0,0.102
2002,2002-05-14,2002-05-16,Metaflux University,Quantumridge,IVR,1500,RV,None,0.2,0.274,0.389,0,0.137
2002,2002-05-14,2002-05-16,Synapse Strategies,Synapse Territories,Online,1000,LV,None,0.154,0.285,0.245,0.225,0.091
2002,2002-05-15,2002-05-16,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,PDAL,0.137,0.26,0.323,0.201,0.079
2002,2002-05-16,2002-05-17,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,RV,None,0.335,0.12,0.466,0,0.079
2002,2002-05-16,2002-05-17,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.229,0.358,0.246,0.083,0.084
2002,2002-05-15,2002-05-17,Dataland Daily,National,Online,200,Adults,None,0.215,0.27,0.32,0.025,0.17
2002,2002-05-16,2002-05-18,Dataland Daily,National,Online,200,Adults,None,0.16,0.34,0.29,0.055,0.155
2002,2002-05-17,2002-05-18,Dataland Daily,National,Online,200,Adults,None,0.17,0.32,0.315,0.08,0.115
2002,2002-05-17,2002-05-18,No Province Left Behind,Neuronia,IVR,500,LV,None,0.048,0.21,0.118,0.568,0.056
2002,2002-05-18,2002-05-19,Proudly Paid For Polling,Cortexia,Online,1000,LV,CC,0.145,0.227,0.262,0.296,0.07
2002,2002-05-17,2002-05-19,Dataland Register-Gazette,National,Live caller,1500,LV,None,0.23,0.27,0.35,0.06,0.09
2002,2002-05-18,2002-05-19,Dataland Daily,National,Online,200,Adults,None,0.145,0.4,0.305,0.045,0.105
2002,2002-05-18,2002-05-20,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,None,0.281,0.302,0.339,0,0.078
2002,2002-05-18,2002-05-20,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.28,0.322,0.315,0,0.083
2002,2002-05-18,2002-05-20,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,PDAL,0.392,0.311,0.238,0,0.059
2002,2002-05-18,2002-05-20,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,None,0.315,0.326,0.267,0,0.093
2002,2002-05-18,2002-05-20,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.404,0.259,0.229,0,0.108
2002,2002-05-19,2002-05-20,Progressive Polling,Voltagea,Live caller,1000,Adults,None,0.117,0.366,0.447,0,0.07
2002,2002-05-20,2002-05-21,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,None,0.111,0.209,0.299,0.309,0.073
2002,2002-05-20,2002-05-21,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,LV,None,0.36,0.267,0.307,0,0.066
2002,2002-05-19,2002-05-21,Dataland Daily,National,Online,200,Adults,None,0.16,0.275,0.355,0.01,0.2
2002,2002-05-19,2002-05-21,Proudly Paid For Polling,National,Online,1000,LV,PDAL,0.189,0.284,0.392,0.056,0.079
2002,2002-05-20,2002-05-22,Proudly Paid For Polling,Infoglen,Online,1000,LV,DGM,0.294,0.366,0.28,0,0.06
2002,2002-05-20,2002-05-22,Dataland Daily,National,Online,200,Adults,None,0.13,0.335,0.33,0.05,0.155
2002,2002-05-21,2002-05-22,Dataland Daily,National,Online,200,Adults,None,0.185,0.295,0.36,0.035,0.125
2002,2002-05-20,2002-05-22,Cobolite Coalition Calling,Neuronia,IVR,2000,RV,None,0.032,0.17,0.102,0.591,0.105
2002,2002-05-22,2002-05-23,Metaflux University,Infoglen,IVR,1500,RV,None,0.303,0.321,0.268,0,0.108
2002,2002-05-22,2002-05-23,Dataland Daily,National,Online,200,Adults,None,0.17,0.325,0.325,0.04,0.14
2002,2002-05-22,2002-05-23,Dataland Register-Gazette,National,Live caller,1500,LV,None,0.224,0.277,0.369,0.064,0.066
2002,2002-05-22,2002-05-23,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.137,0.302,0.241,0.24,0.08
2002,2002-05-22,2002-05-24,Proudly Paid For Polling,Byteforge Domain,Online,1000,LV,DGM,0.355,0.134,0.444,0,0.067
2002,2002-05-23,2002-05-24,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.208,0.321,0.42,0,0.051
2002,2002-05-23,2002-05-24,Progressive Polling,Electropolis,Live caller,1000,LV,None,0.285,0.295,0.347,0,0.073
2002,2002-05-23,2002-05-24,Cobolite Coalition Calling,Infoglen,IVR,2000,RV,None,0.354,0.315,0.268,0,0.062
2002,2002-05-22,2002-05-24,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,DGM,0.338,0.303,0.284,0,0.075
2002,2002-05-23,2002-05-24,Dataland Daily,National,Online,200,Adults,None,0.14,0.29,0.375,0.07,0.125
2002,2002-05-23,2002-05-24,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,CC,0.202,0.24,0.26,0.228,0.07
2002,2002-05-24,2002-05-25,Progressive Polling,Byteforge Domain,Live caller,1000,LV,None,0.377,0.099,0.47,0,0.054
2002,2002-05-24,2002-05-25,Proudly Paid For Polling,Cortexia,Online,1000,LV,PDAL,0.129,0.228,0.345,0.241,0.057
2002,2002-05-24,2002-05-25,Cobolite Coalition Calling,Electropolis,IVR,2000,RV,None,0.352,0.326,0.236,0,0.086
2002,2002-05-24,2002-05-25,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,DGM,0.299,0.33,0.309,0,0.062
2002,2002-05-24,2002-05-25,Dataland Daily,National,Online,200,Adults,None,0.19,0.29,0.29,0.06,0.17
2002,2002-05-23,2002-05-25,Proudly Paid For Polling,Neuronia,Online,1000,LV,DGM,0.031,0.254,0.109,0.52,0.086
2002,2002-05-25,2002-05-26,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.111,0.21,0.262,0.347,0.07
2002,2002-05-25,2002-05-26,Dataland Daily,National,Online,200,Adults,None,0.155,0.31,0.33,0.05,0.155
2002,2002-05-25,2002-05-27,Cobolite Coalition Calling,Synapse Territories,IVR,2000,RV,CC,0.172,0.236,0.25,0.246,0.096
2002,2002-05-26,2002-05-28,Proudly Paid For Polling,Byteforge Domain,Online,1000,LV,CC,0.456,0.095,0.375,0,0.074
2002,2002-05-27,2002-05-28,Metaflux University,Infoglen,IVR,1500,RV,None,0.381,0.31,0.235,0,0.075
2002,2002-05-26,2002-05-28,Dataland Daily,National,Online,200,Adults,None,0.16,0.325,0.32,0.08,0.115
2002,2002-05-28,2002-05-29,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.186,0.317,0.42,0,0.077
2002,2002-05-28,2002-05-29,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.286,0.337,0.324,0,0.053
2002,2002-05-27,2002-05-29,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,None,0.323,0.329,0.285,0,0.063
2002,2002-05-27,2002-05-29,Dataland Daily,National,Online,200,Adults,None,0.13,0.41,0.245,0.045,0.17
2002,2002-05-28,2002-05-29,Dataland Daily,National,Online,200,Adults,None,0.185,0.415,0.265,0.02,0.115
2002,2002-05-28,2002-05-29,Proudly Paid For Polling,National,Online,1000,LV,CC,0.233,0.312,0.342,0.048,0.065
2002,2002-05-29,2002-05-30,Dataland Daily,National,Online,200,Adults,None,0.245,0.275,0.31,0.05,0.12
2002,2002-05-30,2002-05-31,Dataland Daily,National,Online,200,Adults,None,0.15,0.36,0.305,0.06,0.125
2002,2002-05-30,2002-05-31,Proudly Paid For Polling,National,Online,1000,LV,DGM,0.198,0.372,0.32,0.063,0.047
2002,2002-05-29,2002-05-31,Proudly Paid For Polling,Quantumridge,Online,1000,LV,CC,0.237,0.308,0.4,0,0.055
2002,2002-05-31,2002-06-01,Dataland Daily,National,Online,200,Adults,None,0.14,0.315,0.365,0.065,0.115
2002,2002-05-30,2002-06-01,Metaflux University,Quantumridge,IVR,1500,RV,None,0.202,0.305,0.403,0,0.09
2002,2002-05-30,2002-06-01,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,None,0.144,0.307,0.279,0.223,0.047
2002,2002-05-31,2002-06-02,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.376,0.249,0.292,0,0.083
2002,2002-06-01,2002-06-03,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,LV,None,0.376,0.258,0.326,0,0.04
2002,2002-06-01,2002-06-03,Dataland Daily,National,Online,200,Adults,None,0.185,0.24,0.375,0.075,0.125
2002,2002-06-02,2002-06-04,Proudly Paid For Polling,Binaryshire,Online,1000,LV,PDAL,0.726,0.033,0.177,0,0.064
2002,2002-06-03,2002-06-04,Proudly Paid For Polling,Cerebrica,Online,1000,LV,PDAL,0.2,0.38,0.306,0.066,0.048
2002,2002-06-03,2002-06-04,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.16,0.317,0.452,0,0.071
2002,2002-06-03,2002-06-04,Dataland Register-Gazette,Circuiton,Live caller,1500,LV,None,0.081,0.469,0.401,0,0.049
2002,2002-06-02,2002-06-04,Progressive Polling,Infoglen,Live caller,1000,LV,None,0.288,0.375,0.282,0,0.055
2002,2002-06-02,2002-06-04,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.342,0.238,0.331,0,0.089
2002,2002-06-03,2002-06-04,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.351,0.289,0.272,0,0.087
2002,2002-06-02,2002-06-04,Dataland Daily,National,Online,200,Adults,None,0.16,0.31,0.34,0.04,0.15
2002,2002-06-03,2002-06-04,Dataland Daily,National,Online,200,Adults,None,0.185,0.29,0.35,0.03,0.145
2002,2002-06-02,2002-06-04,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.129,0.313,0.225,0.253,0.08
